State,County,Year,EV_Count,Population,Charging_Station_Sites,Charging_Ports,DC_Fast_Ports,Level2_Ports,EV_per_Station,EV_per_Port,Stations_per_10k_People,Ports_per_10k_People,EV_per_10k_People,EV_per_10k_Growth,Stations_per_10k_Growth,EV_per_10k_Lag1,Stations_per_10k_Lag1
ME,SAGADAHOC,2021,414.0,37178.0,6.0,9.0,1.0,8.0,69.0,46.0,1.6138576577545862,2.420786486631879,111.35617838506644,68.6129914312672,0.7971088624590593,42.743186953799245,0.8167487952955269
ME,SAGADAHOC,2022,1151.0,37423.0,9.0,14.0,1.0,13.0,127.88888888888889,82.21428571428571,2.4049381396467413,3.741014883894931,307.56486652593327,196.20868814086683,0.7910804818921551,111.35617838506644,1.6138576577545862
ME,SAGADAHOC,2023,1873.0,37576.0,12.0,21.0,2.0,19.0,156.08333333333334,89.19047619047619,3.193527783691718,5.588673621460507,498.4564615712157,190.89159504528243,0.7885896440449769,307.56486652593327,2.4049381396467413
ME,SAGADAHOC,2024,2487.0,37694.0,13.0,25.0,2.0,23.0,191.30769230769232,99.48,3.448824746644028,6.6323552820077465,659.7867034541306,161.3302418829149,0.25529696295230986,498.4564615712157,3.193527783691718
ME,SOMERSET,2021,147.0,50791.0,12.0,26.0,16.0,10.0,12.25,5.653846153846154,2.3626232994034377,5.119017148707448,28.94213541769211,19.035063749935667,0.7774918325624065,9.907071667756444,1.5851314668410312
ME,SOMERSET,2022,377.0,51052.0,13.0,28.0,16.0,12.0,29.0,13.464285714285714,2.5464232547206773,5.484603933244535,73.84627438689964,44.90413896920752,0.18379995531723958,28.94213541769211,2.3626232994034377
ME,SOMERSET,2023,623.0,51293.0,17.0,34.0,18.0,16.0,36.64705882352941,18.323529411764707,3.3142923985729045,6.628584797145809,121.45906848887762,47.61279410197798,0.7678691438522272,73.84627438689964,2.5464232547206773
ME,SOMERSET,2024,920.0,51490.0,18.0,36.0,18.0,18.0,51.11111111111112,25.55555555555556,3.49582443192853,6.99164886385706,178.67547096523597,57.216402476358354,0.18153203335562562,121.45906848887762,3.3142923985729045
ME,WALDO,2021,379.0,39988.0,5.0,8.0,0.0,8.0,75.8,47.375,1.2503751125337603,2.000600180054016,94.77843353005902,53.9374109918651,-0.01015027444753347,40.84102253819392,1.2605253869812938
ME,WALDO,2022,1165.0,40196.0,9.0,15.0,0.0,15.0,129.44444444444446,77.66666666666667,2.2390287590805054,3.731714598467509,289.8298338143099,195.05140028425086,0.988653646546745,94.77843353005902,1.2503751125337603
ME,WALDO,2023,1765.0,40475.0,12.0,19.0,2.0,17.0,147.08333333333334,92.89473684210526,2.964793082149475,4.694255713403336,436.071649166152,146.2418153518421,0.7257643230689697,289.8298338143099,2.2390287590805054
ME,WALDO,2024,2345.0,40611.0,13.0,21.0,2.0,19.0,180.3846153846154,111.66666666666669,3.2011031493930213,5.171012779788727,577.4297604097412,141.35811124358924,0.2363100672435463,436.071649166152,2.964793082149475
ME,WASHINGTON,2021,103.0,31200.0,5.0,15.0,8.0,7.0,20.6,6.866666666666666,1.6025641025641026,4.807692307692308,33.01282051282051,19.504088082213585,-0.005618329651007725,13.508732430606926,1.6081824322151104
ME,WASHINGTON,2022,273.0,31482.0,6.0,16.0,8.0,8.0,45.5,17.0625,1.905850962454736,5.08226923321263,86.7162187916905,53.70339827886998,0.3032868598906333,33.01282051282051,1.6025641025641026
ME,WASHINGTON,2023,489.0,31471.0,7.0,17.0,9.0,8.0,69.85714285714286,28.764705882352946,2.224269962822916,5.401798481141369,155.38114454577232,68.66492575408182,0.31841900036818016,86.7162187916905,1.905850962454736
ME,WASHINGTON,2024,537.0,31466.0,9.0,20.0,9.0,11.0,59.66666666666666,26.85,2.860230089620543,6.356066865823429,170.66039534735907,15.279250801586755,0.6359601267976269,155.38114454577232,2.224269962822916
ME,YORK,2021,1725.0,215063.0,38.0,94.0,31.0,63.0,45.39473684210526,18.351063829787236,1.766924110609449,4.370812273612848,80.20905502108684,50.53015248094965,0.21231492993559664,29.678902540137184,1.5546091806738525
ME,YORK,2022,4597.0,217376.0,49.0,112.0,35.0,77.0,93.81632653061224,41.04464285714285,2.2541586927719712,5.152362726335934,211.4768879729133,131.26783295182645,0.48723458216252213,80.20905502108684,1.766924110609449
ME,YORK,2023,7549.0,219839.0,56.0,148.0,51.0,97.0,134.80357142857142,51.00675675675676,2.547318719608441,6.732199473250879,343.3876609700735,131.91077299716022,0.2931600268364698,211.4768879729133,2.2541586927719712
ME,YORK,2024,10642.0,221106.0,64.0,166.0,59.0,107.0,166.28125,64.10843373493977,2.894539270757013,7.507711233526001,481.3076081155645,137.919947145491,0.34722055114857175,343.3876609700735,2.547318719608441
MN,ANOKA,2021,5607.0,367557.0,6.0,16.0,0.0,16.0,934.5,350.4375,0.1632399872672809,0.4353066327127493,152.5477681012741,113.83444424278214,0.10836638860180689,38.71332385849196,0.054873598665474
MN,ANOKA,2022,8125.0,369468.0,8.0,20.0,0.0,20.0,1015.625,406.25,0.2165275477172583,0.5413188692931458,219.9107906503405,67.36302254906639,0.0532875604499774,152.5477681012741,0.1632399872672809
MN,ANOKA,2023,13416.0,373182.0,11.0,31.0,9.0,22.0,1219.6363636363635,432.7741935483871,0.294762341163293,0.8306938705510983,359.50286991333985,139.59207926299936,0.07823479344603468,219.9107906503405,0.2165275477172583
MN,ANOKA,2024,15845.0,377855.0,18.0,53.0,13.0,40.0,880.2777777777778,298.9622641509434,0.4763732119463815,1.402654457397679,419.3407524050231,59.837882491683274,0.18161087078308852,359.50286991333985,0.294762341163293
MN,BECKER,2021,168.0,35322.0,1.0,4.0,2.0,2.0,168.0,42.0,0.2831096766887492,1.1324387067549968,47.56242568370987,43.01490408298226,-0.0011104233567260091,4.547521600727603,0.2842201000454752
MN,BECKER,2022,225.0,35355.0,1.0,4.0,2.0,2.0,225.0,56.25,0.282845424975251,1.131381699901004,63.64022061943148,16.077794935721613,-0.0002642517134981981,47.56242568370987,0.2831096766887492
MN,BECKER,2023,360.0,35282.0,2.0,6.0,4.0,2.0,180.0,60.0,0.5668612890425713,1.7005838671277138,102.03503202766284,38.394811408231355,0.28401586406732027,63.64022061943148,0.282845424975251
MN,BECKER,2024,415.0,35385.0,3.0,8.0,4.0,4.0,138.33333333333334,51.875,0.847816871555744,2.260844990815317,117.28133389854456,15.246301870881723,0.28095558251317276,102.03503202766284,0.5668612890425713
MN,BELTRAMI,2021,208.0,46473.0,3.0,13.0,10.0,3.0,69.33333333333333,16.0,0.6455361177457879,2.797323176898414,44.75717083037463,33.942150930738016,0.21293532176032332,10.815019899636615,0.4326007959854646
MN,BELTRAMI,2022,263.0,46687.0,3.0,13.0,10.0,3.0,87.66666666666667,20.23076923076923,0.6425771628076339,2.78450103883308,56.33259793946923,11.575427109094598,-0.0029589549381540126,44.75717083037463,0.6455361177457879
MN,BELTRAMI,2023,425.0,46570.0,5.0,16.0,11.0,5.0,85.0,26.5625,1.0736525660296328,3.435688211294825,91.2604681125188,34.92787017304956,0.4310754032219989,56.33259793946923,0.6425771628076339
MN,BELTRAMI,2024,515.0,46779.0,7.0,22.0,11.0,11.0,73.57142857142857,23.40909090909091,1.496397956347934,4.702965005664935,110.0921353598837,18.831667247364905,0.42274539031830116,91.2604681125188,1.0736525660296328
MN,BENTON,2022,537.0,41533.0,1.0,1.0,0.0,1.0,537.0,537.0,0.2407723978523102,0.2407723978523102,129.2947776466906,60.45376188065377,0.2407723978523102,68.84101576603682,0.0
MN,BENTON,2023,759.0,41580.0,1.0,1.0,0.0,1.0,759.0,759.0,0.2405002405002405,0.2405002405002405,182.53968253968256,53.24490489299197,-0.0002721573520697018,129.2947776466906,0.2407723978523102
MN,BENTON,2024,851.0,41769.0,1.0,1.0,0.0,1.0,851.0,851.0,0.2394120041178864,0.2394120041178864,203.7396155043214,21.199932964638833,-0.0010882363823540853,182.53968253968256,0.2405002405002405
MN,BLUE EARTH,2021,458.0,69387.0,5.0,11.0,0.0,11.0,91.6,41.63636363636363,0.7205960770749563,1.585311369564904,66.00660066006601,54.59074562697448,0.1425781007158915,11.415855033091528,0.5780179763590648
MN,BLUE EARTH,2022,776.0,70108.0,8.0,17.0,4.0,13.0,97.0,45.64705882352941,1.1410965938266675,2.4248302618816684,110.68636960118674,44.67976894112073,0.4205005167517112,66.00660066006601,0.7205960770749563
MN,BLUE EARTH,2023,1301.0,70328.0,11.0,24.0,6.0,18.0,118.27272727272728,54.208333333333336,1.564099647366625,3.4125810487999093,184.9903310203617,74.30396141917497,0.4230030535399576,110.68636960118674,1.1410965938266675
MN,BLUE EARTH,2024,1696.0,70200.0,19.0,60.0,9.0,51.0,89.26315789473684,28.266666666666666,2.706552706552707,8.547008547008547,241.5954415954416,56.60511057507989,1.1424530591860818,184.9903310203617,1.564099647366625
MN,BROWN,2021,154.0,25904.0,1.0,2.0,0.0,2.0,154.0,77.0,0.3860407659048795,0.7720815318097591,59.45027794935145,54.81850397992116,5.960178568853447e-05,4.631773969430292,0.385981164119191
MN,BROWN,2022,190.0,25703.0,1.0,2.0,0.0,2.0,190.0,95.0,0.3890596428432479,0.7781192856864958,73.92133214021709,14.471054190865637,0.0030188769383683867,59.45027794935145,0.3860407659048795
MN,BROWN,2023,351.0,25628.0,1.0,2.0,0.0,2.0,351.0,175.5,0.3901982206961136,0.7803964413922273,136.95957546433587,63.03824332411878,0.0011385778528656965,73.92133214021709,0.3890596428432479
MN,BROWN,2024,345.0,25571.0,4.0,12.0,8.0,4.0,86.25,28.75,1.5642720269054788,4.692816080716437,134.91846232059754,-2.041113143738329,1.1740738062093652,136.95957546433587,0.3901982206961136
MN,CARLTON,2021,113.0,36455.0,3.0,11.0,9.0,2.0,37.66666666666666,10.272727272727272,0.822932382389247,3.017418735427239,30.99711973666164,26.576008932572115,0.5466129571336517,4.421110804089527,0.2763194252555954
MN,CARLTON,2022,206.0,36738.0,3.0,11.0,9.0,2.0,68.66666666666667,18.727272727272727,0.8165931732810714,2.9941749686972616,56.0727312319669,25.075611495305257,-0.006339209108175647,30.99711973666164,0.822932382389247
MN,CARLTON,2023,406.0,36694.0,3.0,11.0,9.0,2.0,135.33333333333334,36.90909090909091,0.8175723551534311,2.997765302229247,110.64479206409769,54.57206083213079,0.0009791818723596801,56.0727312319669,0.8165931732810714
MN,CARLTON,2024,496.0,36725.0,4.0,13.0,9.0,4.0,124.0,38.15384615384615,1.0891763104152483,3.5398230088495577,135.0578624914908,24.41307042739311,0.27160395526181724,110.64479206409769,0.8175723551534311
MN,CARVER,2023,6809.0,111076.0,1.0,2.0,0.0,2.0,6809.0,3404.5,0.0900284489898808,0.1800568979797616,613.0037091720984,278.89584343245025,0.0900284489898808,334.10786573964816,0.0
MN,CARVER,2024,8285.0,112595.0,1.0,2.0,0.0,2.0,8285.0,4142.5,0.088813890492473,0.177627780984946,735.823082730139,122.81937355804064,-0.0012145584974078,613.0037091720984,0.0900284489898808
MN,CASS,2021,154.0,30660.0,2.0,10.0,4.0,6.0,77.0,15.4,0.6523157208088715,3.2615786040443573,50.2283105022831,44.92186316877289,-0.010990195879905351,5.306447333510215,0.6633059166887768
MN,CASS,2022,153.0,31246.0,3.0,11.0,4.0,7.0,51.0,13.909090909090908,0.9601228957306536,3.520450617679063,48.96626768226333,-1.2620428200197722,0.3078071749217821,50.2283105022831,0.6523157208088715
MN,CASS,2023,305.0,31344.0,3.0,11.0,4.0,7.0,101.66666666666669,27.727272727272727,0.9571209800918836,3.50944359367024,97.30729964267483,48.341031960411506,-0.0030019156387699475,48.96626768226333,0.9601228957306536
MN,CASS,2024,264.0,31424.0,5.0,17.0,4.0,13.0,52.8,15.529411764705882,1.5911405295315684,5.409877800407332,84.0122199592668,-13.295079683408034,0.6340195494396847,97.30729964267483,0.9571209800918836
MN,CHIPPEWA,2021,22.0,12376.0,2.0,5.0,0.0,5.0,11.0,4.4,1.6160310277957337,4.040077569489334,17.77634130575307,16.189795216589182,0.029484938631843205,1.5865460891638905,1.5865460891638905
MN,CHIPPEWA,2022,58.0,12358.0,2.0,5.0,0.0,5.0,29.0,11.6,1.618384851917786,4.045962129794465,46.9331607056158,29.156819399862727,0.002353824122052206,17.77634130575307,1.6160310277957337
MN,CHIPPEWA,2023,66.0,12313.0,2.0,5.0,0.0,5.0,33.0,13.2,1.6242995208316413,4.060748802079103,53.60188418744417,6.668723481828373,0.005914668913855392,46.9331607056158,1.618384851917786
MN,CHIPPEWA,2024,72.0,12394.0,2.0,5.0,0.0,5.0,36.0,14.4,1.6136840406648378,4.034210101662095,58.09262546393416,4.490741276489992,-0.01061548016680347,53.60188418744417,1.6242995208316413
MN,CHISAGO,2021,530.0,57577.0,1.0,2.0,0.0,2.0,530.0,265.0,0.1736804626847525,0.3473609253695051,92.05064522291887,82.70699273627325,-0.0026148672519574756,9.34365248664563,0.17629532993671
MN,CHISAGO,2022,856.0,57998.0,2.0,10.0,8.0,2.0,428.0,85.6,0.3448394772233525,1.7241973861167623,147.59129625159488,55.54065102867601,0.1711590145386,92.05064522291887,0.1736804626847525
MN,CHISAGO,2023,1541.0,58647.0,4.0,22.0,16.0,6.0,385.25,70.04545454545455,0.6820468225143657,3.7512575238290102,262.7585383736593,115.16724212206441,0.33720734529101315,147.59129625159488,0.3448394772233525
MN,CHISAGO,2024,1742.0,58947.0,4.0,22.0,16.0,6.0,435.5,79.18181818181819,0.678575669669364,3.7321661831815023,295.51970414100805,32.76116576734876,-0.003471152845001657,262.7585383736593,0.6820468225143657
MN,CLAY,2024,805.0,67339.0,1.0,2.0,2.0,0.0,805.0,402.5,0.1485023537623071,0.2970047075246143,119.54439477865724,13.808524184944318,0.1485023537623071,105.73587059371292,0.0
MN,COOK,2021,67.0,5626.0,4.0,8.0,0.0,8.0,16.75,8.375,7.109847138286527,14.219694276573051,119.08993956629934,108.37182595429505,-0.03556193638299732,10.718113612004288,7.145409074669525
MN,COOK,2022,99.0,5718.0,5.0,9.0,0.0,9.0,19.8,11.0,8.744316194473592,15.739769150052467,173.13746065057714,54.047521084277804,1.634469056187065,119.08993956629934,7.109847138286527
MN,COOK,2023,162.0,5620.0,7.0,19.0,8.0,11.0,23.142857142857142,8.526315789473685,12.455516014234876,33.80782918149466,288.2562277580071,115.11876710742999,3.7111998197612834,173.13746065057714,8.744316194473592
MN,COOK,2024,177.0,5537.0,8.0,25.0,12.0,13.0,22.125,7.08,14.448257178977784,45.15080368430558,319.6676900848835,31.411462326876347,1.9927411647429079,288.2562277580071,12.455516014234876
MN,CROW WING,2021,382.0,67380.0,6.0,18.0,8.0,10.0,63.66666666666666,21.22222222222222,0.8904719501335708,2.671415850400712,56.69338082517067,46.43449481949811,0.2870080674469496,10.25888600567256,0.6034638826866212
MN,CROW WING,2022,649.0,67877.0,6.0,18.0,8.0,10.0,108.16666666666669,36.05555555555556,0.8839518540890139,2.651855562267042,95.61412555062834,38.92074472545767,-0.0065200960445569445,56.69338082517067,0.8904719501335708
MN,CROW WING,2023,1126.0,68339.0,7.0,20.0,8.0,12.0,160.85714285714286,56.3,1.024305301511582,2.926586575747377,164.76682421457733,69.15269866394898,0.14035344742256806,95.61412555062834,0.8839518540890139
MN,CROW WING,2024,1361.0,68667.0,7.0,20.0,8.0,12.0,194.42857142857144,68.05,1.0194125271236547,2.912607220353299,198.20292134504203,33.4360971304647,-0.0048927743879272345,164.76682421457733,1.024305301511582
MN,DAKOTA,2021,9178.0,442829.0,21.0,48.0,0.0,48.0,437.04761904761904,191.20833333333331,0.4742236845373722,1.0839398503711364,207.2583322230477,176.28782459281376,0.042816320186606194,30.970507630233936,0.431407364350766
MN,DAKOTA,2022,13515.0,444023.0,29.0,59.0,4.0,55.0,466.0344827586207,229.0677966101695,0.6531193203955651,1.3287599966668393,304.37612466020903,97.11779243716134,0.1788956358581929,207.2583322230477,0.4742236845373722
MN,DAKOTA,2023,25374.0,448612.0,40.0,112.0,22.0,90.0,634.35,226.55357142857144,0.8916391001578201,2.496589480441896,565.6112631851132,261.2351385249042,0.23851977976225502,304.37612466020903,0.6531193203955651
MN,DAKOTA,2024,30414.0,453755.0,56.0,163.0,38.0,125.0,543.1071428571429,186.58895705521476,1.2341461802073808,3.59224691738934,670.2736058004871,104.66234261537386,0.34250708004956065,565.6112631851132,0.8916391001578201
MN,DOUGLAS,2021,234.0,39312.0,3.0,12.0,10.0,2.0,78.0,19.5,0.7631257631257631,3.0525030525030523,59.52380952380952,54.91964019269301,0.25155139300170626,4.604169331116511,0.5115743701240568
MN,DOUGLAS,2022,320.0,39662.0,4.0,13.0,11.0,2.0,80.0,24.615384615384617,1.00852201099289,3.2776965357268923,80.6817608794312,21.157951355621677,0.245396247867127,59.52380952380952,0.7631257631257631
MN,DOUGLAS,2023,621.0,39873.0,6.0,19.0,15.0,4.0,103.5,32.68421052631579,1.5047776690993906,4.765129285481404,155.74448875178692,75.06272787235572,0.4962556581065005,80.6817608794312,1.00852201099289
MN,DOUGLAS,2024,771.0,39953.0,9.0,28.0,24.0,4.0,85.66666666666667,27.535714285714285,2.252646860060571,7.008234675743999,192.97674767852223,37.23225892673531,0.7478691909611805,155.74448875178692,1.5047776690993906
MN,FARIBAULT,2022,115.0,13959.0,3.0,6.0,0.0,6.0,38.333333333333336,19.166666666666668,2.149151085321298,4.298302170642596,82.38412493731643,37.80867019578217,2.149151085321298,44.57545474153426,0.0
MN,FARIBAULT,2023,196.0,13936.0,3.0,6.0,0.0,6.0,65.33333333333333,32.666666666666664,2.152698048220436,4.305396096440872,140.64293915040184,58.258814213085415,0.0035469628991382507,82.38412493731643,2.149151085321298
MN,FARIBAULT,2024,258.0,13906.0,4.0,7.0,1.0,6.0,64.5,36.85714285714285,2.8764562059542644,5.033798360419962,185.53142528405004,44.8884861336482,0.7237581577338283,140.64293915040184,2.152698048220436
MN,FILLMORE,2021,61.0,21333.0,2.0,4.0,0.0,4.0,30.5,15.25,0.9375146486663856,1.875029297332771,28.594196784324755,25.297752235231275,0.46659399879588875,3.296444549093478,0.4709206498704968
MN,FILLMORE,2022,117.0,21467.0,2.0,4.0,0.0,4.0,58.5,29.25,0.9316625518237296,1.863325103647459,54.502259281688175,25.90806249736342,-0.005852096842655974,28.594196784324755,0.9375146486663856
MN,FILLMORE,2023,192.0,21497.0,7.0,16.0,4.0,12.0,27.428571428571427,12.0,3.2562683165092805,7.44289900916407,89.31478810996884,34.81252882828067,2.324605764685551,54.502259281688175,0.9316625518237296
MN,FILLMORE,2024,309.0,21488.0,9.0,22.0,4.0,18.0,34.333333333333336,14.045454545454543,4.188384214445271,10.238272524199552,143.80119136262098,54.48640325265214,0.9321158979359909,89.31478810996884,3.2562683165092805
MN,FREEBORN,2021,145.0,30815.0,4.0,14.0,10.0,4.0,36.25,10.357142857142858,1.2980691221807563,4.543241927632646,47.05500567905241,40.25866922803458,0.3271639148924945,6.796336451017832,0.9709052072882618
MN,FREEBORN,2022,199.0,30696.0,5.0,18.0,14.0,4.0,39.8,11.055555555555555,1.6288767266093302,5.863956215793589,64.82929371905135,17.774288039998943,0.33080760442857393,47.05500567905241,1.2980691221807563
MN,FREEBORN,2023,278.0,30469.0,6.0,20.0,15.0,5.0,46.333333333333336,13.9,1.9692146115724176,6.564048705241393,91.24027700285536,26.410983283804015,0.34033788496308737,64.82929371905135,1.6288767266093302
MN,FREEBORN,2024,329.0,30430.0,6.0,20.0,15.0,5.0,54.833333333333336,16.45,1.9717384160368057,6.572461386789353,108.11698981268484,16.87671280982947,0.0025238044643880464,91.24027700285536,1.9692146115724176
MN,GOODHUE,2021,477.0,48091.0,3.0,7.0,1.0,6.0,159.0,68.14285714285714,0.6238173462810089,1.4555738079890208,99.18695805868042,89.52187422458368,-0.006514208116604192,9.665083834096736,0.6303315543976131
MN,GOODHUE,2022,754.0,48103.0,3.0,7.0,1.0,6.0,251.33333333333331,107.71428571428572,0.6236617258798827,1.4552106937197264,156.74698043781052,57.5600223791301,-0.0001556204011262663,99.18695805868042,0.6238173462810089
MN,GOODHUE,2023,1231.0,48168.0,4.0,8.0,1.0,7.0,307.75,153.875,0.8304268393954493,1.6608536787908983,255.5638598239495,98.816879386139,0.2067651135155666,156.74698043781052,0.6236617258798827
MN,GOODHUE,2024,1427.0,48149.0,6.0,14.0,3.0,11.0,237.83333333333331,101.92857142857144,1.2461317992066292,2.9076408648154684,296.3716795779767,40.80781975402718,0.41570495981117994,255.5638598239495,0.8304268393954493
MN,HENNEPIN,2021,39243.0,1267341.0,127.0,352.0,36.0,316.0,309.0,111.48579545454544,1.002098093567556,2.7774687317777933,309.6483109123748,261.19563653541303,0.35450196260333233,48.45267437696181,0.6475961309642237
MN,HENNEPIN,2022,56154.0,1262045.0,168.0,484.0,67.0,417.0,334.25,116.0206611570248,1.3311728187188252,3.835045501547092,444.94451465676735,135.29620374439253,0.3290747251512691,309.6483109123748,1.002098093567556
MN,HENNEPIN,2023,98925.0,1263745.0,207.0,585.0,82.0,503.0,477.8985507246377,169.10256410256412,1.6379886765130625,4.629098433623872,782.7924146089599,337.84789995219256,0.30681585779423726,444.94451465676735,1.3311728187188252
MN,HENNEPIN,2024,112460.0,1277084.0,269.0,749.0,122.0,627.0,418.0669144981413,150.14686248331108,2.1063610537756325,5.864923528914308,880.5998665710321,97.80745196207215,0.4683723772625701,782.7924146089599,1.6379886765130625
MN,HOUSTON,2022,177.0,18740.0,1.0,2.0,0.0,2.0,177.0,88.5,0.5336179295624333,1.0672358591248663,94.45037353255069,17.41286423492025,0.5336179295624333,77.03750929763044,0.0
MN,HOUSTON,2023,361.0,18682.0,2.0,3.0,0.0,3.0,180.5,120.33333333333331,1.0705491917353602,1.6058237876030403,193.2341291082325,98.78375557568182,0.536931262172927,94.45037353255069,0.5336179295624333
MN,HOUSTON,2024,408.0,18535.0,3.0,5.0,0.0,5.0,136.0,81.6,1.6185594820609657,2.697599136768276,220.1240895602913,26.8899604520588,0.5480102903256054,193.2341291082325,1.0705491917353602
MN,HUBBARD,2021,111.0,21747.0,1.0,2.0,0.0,2.0,111.0,55.5,0.4598335402584265,0.919667080516853,51.04152296868534,43.56314016896578,0.4598335402584265,7.47838279971956,0.0
MN,HUBBARD,2022,138.0,21919.0,1.0,2.0,0.0,2.0,138.0,69.0,0.4562251927551439,0.9124503855102878,62.95907660020987,11.917553631524527,-0.003608347503282594,51.04152296868534,0.4598335402584265
MN,HUBBARD,2023,196.0,22062.0,1.0,2.0,0.0,2.0,196.0,98.0,0.4532680627322999,0.9065361254645998,88.84054029553077,25.881463695320903,-0.002957130022843979,62.95907660020987,0.4562251927551439
MN,HUBBARD,2024,295.0,22115.0,2.0,3.0,0.0,3.0,147.5,98.33333333333331,0.9043635541487678,1.3565453312231517,133.39362423694325,44.55308394141248,0.4510954914164679,88.84054029553077,0.4532680627322999
MN,ISANTI,2021,296.0,41955.0,2.0,3.0,0.0,3.0,148.0,98.66666666666669,0.4767012275056608,0.7150518412584913,70.5517816708378,57.26194235707678,-0.0065656566311037,13.289839313761023,0.4832668841367645
MN,ISANTI,2022,441.0,42709.0,2.0,3.0,0.0,3.0,220.5,147.0,0.468285373106371,0.7024280596595566,103.2569247699548,32.705143099116995,-0.008415854399289824,70.5517816708378,0.4767012275056608
MN,ISANTI,2023,752.0,43198.0,2.0,3.0,0.0,3.0,376.0,250.66666666666663,0.4629843974258067,0.6944765961387102,174.08213343210335,70.82520866214855,-0.005300975680564257,103.2569247699548,0.468285373106371
MN,ISANTI,2024,862.0,43657.0,2.0,3.0,0.0,3.0,431.0,287.3333333333333,0.4581166823189866,0.68717502347848,197.4482900794833,23.36615664737994,-0.004867715106820103,174.08213343210335,0.4629843974258067
MN,ITASCA,2021,184.0,45112.0,3.0,8.0,2.0,6.0,61.333333333333336,23.0,0.6650115268664656,1.7733640716439083,40.7873736478099,32.34705558108696,-0.0013293731379767637,8.440318066722934,0.6663409000044423
MN,ITASCA,2022,208.0,45296.0,3.0,8.0,2.0,6.0,69.33333333333333,26.0,0.6623101377605086,1.7661603673613564,45.92016955139526,5.132795903585361,-0.002701389105956964,40.7873736478099,0.6650115268664656
MN,ITASCA,2023,405.0,45487.0,7.0,17.0,3.0,14.0,57.85714285714285,23.823529411764707,1.5389012245256888,3.737331545276672,89.03642799041484,43.116258439019575,0.8765910867651802,45.92016955139526,0.6623101377605086
MN,ITASCA,2024,448.0,45452.0,7.0,17.0,3.0,14.0,64.0,26.352941176470587,1.5400862448297106,3.7402094517292968,98.56551966910148,9.52909167868664,0.0011850203040217888,89.03642799041484,1.5389012245256888
MN,KANABEC,2021,60.0,16177.0,1.0,2.0,2.0,0.0,60.0,30.0,0.6181615874389566,1.236323174877913,37.08969524633739,29.614922604005265,-0.004736132755387534,7.474772642332129,0.6228977201943441
MN,KANABEC,2022,57.0,16465.0,1.0,2.0,2.0,0.0,57.0,28.5,0.6073489219556635,1.214697843911327,34.61888855147282,-2.470806694864571,-0.010812665483293071,37.08969524633739,0.6181615874389566
MN,KANABEC,2023,107.0,16650.0,2.0,6.0,2.0,4.0,53.5,17.833333333333332,1.2012012012012012,3.603603603603604,64.26426426426426,29.645375712791434,0.5938522792455377,34.61888855147282,0.6073489219556635
MN,KANABEC,2024,148.0,16624.0,2.0,6.0,2.0,4.0,74.0,24.666666666666668,1.2030798845043311,3.609239653512993,89.0279114533205,24.763647189056243,0.0018786833031299022,64.26426426426426,1.2012012012012012
MN,KANDIYOHI,2021,261.0,43813.0,1.0,4.0,0.0,4.0,261.0,65.25,0.2282427589984707,0.9129710359938832,59.57136009860088,53.167993757438666,-0.00044889604303680053,6.403366341162212,0.2286916550415075
MN,KANDIYOHI,2022,412.0,44016.0,1.0,4.0,0.0,4.0,412.0,103.0,0.2271901126862958,0.9087604507451836,93.6023264267539,34.03096632815303,-0.0010526463121749152,59.57136009860088,0.2282427589984707
MN,KANDIYOHI,2023,739.0,44387.0,2.0,12.0,8.0,4.0,369.5,61.583333333333336,0.4505823777232072,2.703494266339243,166.49018856872507,72.88786214197117,0.2233922650369114,93.6023264267539,0.2271901126862958
MN,KANDIYOHI,2024,783.0,44774.0,3.0,14.0,10.0,4.0,261.0,55.92857142857143,0.6700317148345021,3.126814669227677,174.87827757180506,8.388089003079983,0.21944933711129488,166.49018856872507,0.4505823777232072
MN,KITTSON,2023,29.0,4036.0,1.0,1.0,0.0,1.0,29.0,29.0,2.4777006937561943,2.4777006937561943,71.85332011892963,27.452728111036194,2.4777006937561943,44.40059200789344,0.0
MN,KITTSON,2024,46.0,4029.0,1.0,1.0,0.0,1.0,46.0,46.0,2.482005460412013,2.482005460412013,114.1722511789526,42.318931060022976,0.0043047666558186926,71.85332011892963,2.4777006937561943
MN,LAKE,2021,99.0,11020.0,2.0,5.0,0.0,5.0,49.5,19.8,1.8148820326678765,4.537205081669692,89.83666061705989,84.34366418750757,-0.01611677718289717,5.492996429552321,1.8309988098507737
MN,LAKE,2022,134.0,10933.0,3.0,13.0,8.0,5.0,44.66666666666666,10.307692307692308,2.743986097137108,11.890606420927467,122.56471233879084,32.72805172173095,0.9291040644692317,89.83666061705989,1.8148820326678765
MN,LAKE,2023,235.0,10884.0,3.0,13.0,8.0,5.0,78.33333333333333,18.07692307692308,2.7563395810363835,11.944138184490996,215.9132671811834,93.34855484239255,0.012353483899275375,122.56471233879084,2.743986097137108
MN,LAKE,2024,289.0,10754.0,3.0,13.0,8.0,5.0,96.33333333333331,22.23076923076923,2.7896596615212945,12.088525199925613,268.7372140598847,52.82394687870132,0.033320080484910974,215.9132671811834,2.7563395810363835
MN,LINCOLN,2024,41.0,5591.0,1.0,1.0,0.0,1.0,41.0,41.0,1.7885888034340904,1.7885888034340904,73.33214094079771,-12.627744446021765,1.7885888034340904,85.95988538681948,0.0
