State,County,Year,EV_Count,Population,Charging_Station_Sites,Charging_Ports,DC_Fast_Ports,Level2_Ports,EV_per_Station,EV_per_Port,Stations_per_10k_People,Ports_per_10k_People,EV_per_10k_People
OR,MULTNOMAH,2020,2778.0,816261.0,55.0,172.0,6.0,166.0,50.50909090909091,16.151162790697676,0.6738040896232945,2.107169153003757,34.03323201770022
OR,MULTNOMAH,2021,10921.0,805130.0,82.0,226.0,10.0,216.0,133.1829268292683,48.323008849557525,1.0184690671071752,2.80700011178319,135.64269124240806
OR,MULTNOMAH,2022,18745.0,796165.0,105.0,290.0,26.0,264.0,178.52380952380952,64.63793103448276,1.318822103458454,3.6424610476471586,235.44114599360685
OR,MULTNOMAH,2023,18127.0,793778.0,144.0,416.0,70.0,346.0,125.88194444444444,43.57451923076923,1.8141092345718828,5.240760010985439,228.3635978825314
OR,MULTNOMAH,2024,14214.0,794472.0,203.0,573.0,96.0,477.0,70.01970443349754,24.80628272251309,2.555156128850356,7.212337250400266,178.91127692354166
OR,POLK,2020,91.0,87983.0,10.0,22.0,2.0,20.0,9.1,4.136363636363637,1.1365832035734176,2.5004830478615188,10.3429071525181
OR,POLK,2021,565.0,89436.0,11.0,24.0,2.0,22.0,51.36363636363637,23.541666666666668,1.2299297821906168,2.683483161143164,63.173666085245316
OR,POLK,2022,1040.0,89923.0,11.0,24.0,2.0,22.0,94.54545454545455,43.333333333333336,1.2232687966371227,2.668950101753723,115.65450440932798
OR,POLK,2023,920.0,90138.0,12.0,26.0,2.0,24.0,76.66666666666667,35.38461538461539,1.3312920189043467,2.884466040959418,102.06572144933324
OR,POLK,2024,844.0,90205.0,19.0,40.0,2.0,38.0,44.421052631578945,21.1,2.1063133972617925,4.434343994235353,93.56465827836594
OR,SHERMAN,2020,0.0,90205.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
OR,SHERMAN,2021,1.0,1917.0,0.0,0.0,0.0,0.0,,,0.0,0.0,5.216484089723526
OR,SHERMAN,2022,13.0,1961.0,0.0,0.0,0.0,0.0,,,0.0,0.0,66.29270780214176
OR,SHERMAN,2023,7.0,1964.0,0.0,0.0,0.0,0.0,,,0.0,0.0,35.64154786150713
OR,SHERMAN,2024,6.0,2015.0,1.0,2.0,2.0,0.0,6.0,3.0,4.962779156327543,9.925558312655086,29.77667493796526
OR,TILLAMOOK,2020,32.0,27456.0,6.0,17.0,1.0,16.0,5.333333333333333,1.8823529411764706,2.1853146853146854,6.191724941724941,11.655011655011656
OR,TILLAMOOK,2021,154.0,27807.0,9.0,20.0,3.0,17.0,17.11111111111111,7.7,3.2365951019527457,7.19243355989499,55.38173841119143
OR,TILLAMOOK,2022,343.0,27513.0,12.0,35.0,15.0,20.0,28.583333333333332,9.8,4.361574528404754,12.721259041180533,124.66833860356923
OR,TILLAMOOK,2023,260.0,27459.0,13.0,37.0,15.0,22.0,20.0,7.027027027027027,4.734331184675334,13.474634910229797,94.68662369350669
OR,TILLAMOOK,2024,244.0,27422.0,23.0,59.0,15.0,44.0,10.608695652173912,4.135593220338983,8.387426154182773,21.51557143899059,88.97965137480855
OR,UMATILLA,2020,23.0,79892.0,3.0,14.0,12.0,2.0,7.666666666666667,1.6428571428571428,0.3755069343613879,1.7523656936864767,2.8788864967706402
OR,UMATILLA,2021,101.0,79748.0,6.0,19.0,13.0,6.0,16.833333333333332,5.315789473684211,0.7523699653909816,2.382504890404775,12.664894417414857
OR,UMATILLA,2022,305.0,79792.0,8.0,23.0,15.0,8.0,38.125,13.26086956521739,1.0026067776218166,2.8824944856627233,38.22438339683176
OR,UMATILLA,2023,257.0,80157.0,14.0,31.0,19.0,12.0,18.357142857142858,8.290322580645162,1.7465723517596716,3.8674102074678447,32.06207817158826
OR,UMATILLA,2024,230.0,80958.0,19.0,41.0,19.0,22.0,12.105263157894736,5.609756097560975,2.3468959213419303,5.064354356579956,28.409792732033896
OR,UNION,2020,9.0,26171.0,1.0,4.0,4.0,0.0,9.0,2.25,0.3821023270031715,1.528409308012686,3.4389209430285432
OR,UNION,2021,55.0,26288.0,1.0,4.0,4.0,0.0,55.0,13.75,0.3804017041996348,1.5216068167985393,20.922093730979917
OR,UNION,2022,110.0,26157.0,3.0,6.0,4.0,2.0,36.666666666666664,18.333333333333332,1.1469205184080744,2.293841036816149,42.05375234162939
OR,UNION,2023,117.0,25934.0,7.0,10.0,8.0,2.0,16.714285714285715,11.7,2.6991594046425544,3.8559420066322203,45.11452147759698
OR,UNION,2024,85.0,25945.0,7.0,10.0,8.0,2.0,12.142857142857142,8.5,2.6980150317980343,3.854307188282906,32.7616111004047
OR,WALLOWA,2020,6.0,7403.0,2.0,4.0,0.0,4.0,3.0,1.5,2.7016074564365797,5.4032149128731595,8.104822369309739
OR,WALLOWA,2021,18.0,7554.0,3.0,6.0,0.0,6.0,6.0,3.0,3.9714058776806986,7.942811755361397,23.828435266084195
OR,WALLOWA,2022,26.0,7639.0,3.0,6.0,0.0,6.0,8.666666666666666,4.333333333333333,3.9272156041366673,7.8544312082733345,34.035868569184444
OR,WALLOWA,2023,43.0,7654.0,3.0,6.0,0.0,6.0,14.333333333333334,7.166666666666667,3.9195192056441077,7.839038411288215,56.17977528089887
OR,WALLOWA,2024,14.0,7598.0,4.0,8.0,0.0,8.0,3.5,1.75,5.26454330086865,10.5290866017373,18.425901553040273
OR,WASCO,2020,29.0,26613.0,4.0,10.0,5.0,5.0,7.25,2.9,1.5030248374854394,3.7575620937135987,10.896930071769436
OR,WASCO,2021,129.0,26702.0,4.0,10.0,5.0,5.0,32.25,12.9,1.4980151299528126,3.745037824882031,48.3109879409782
OR,WASCO,2022,183.0,26522.0,9.0,19.0,5.0,14.0,20.333333333333332,9.631578947368421,3.393409245154966,7.163863961993816,68.99932131815098
OR,WASCO,2023,191.0,26327.0,10.0,25.0,11.0,14.0,19.1,7.64,3.798381889315152,9.49595472328788,72.5490940859194
OR,WASCO,2024,186.0,26461.0,11.0,27.0,11.0,16.0,16.90909090909091,6.888888888888889,4.1570613355504324,10.203696005441971,70.29212803748914
OR,WASHINGTON,2020,2378.0,601004.0,37.0,121.0,38.0,83.0,64.27027027027027,19.65289256198347,0.6156365015873438,2.0132977484342867,39.56712434526226
OR,WASHINGTON,2021,9077.0,602382.0,66.0,176.0,42.0,134.0,137.53030303030303,51.57386363636363,1.095650268434316,2.921734049158175,150.68511343300432
OR,WASHINGTON,2022,15868.0,600063.0,105.0,264.0,46.0,218.0,151.1238095238095,60.10606060606061,1.7498162692917245,4.399538048504907,264.43890058210553
OR,WASHINGTON,2023,15794.0,603856.0,124.0,331.0,69.0,262.0,127.37096774193549,47.716012084592144,2.053469701385761,5.481439283537797,261.5524230942476
OR,WASHINGTON,2024,12792.0,608613.0,160.0,414.0,94.0,320.0,79.95,30.89855072463768,2.6289283994919597,6.802352233685445,210.18282553938218
OR,WHEELER,2020,2.0,1460.0,3.0,6.0,0.0,6.0,0.6666666666666666,0.3333333333333333,20.54794520547945,41.0958904109589,13.698630136986301
OR,WHEELER,2021,1.0,1453.0,3.0,6.0,0.0,6.0,0.3333333333333333,0.16666666666666666,20.646937370956643,41.293874741913285,6.882312456985547
OR,WHEELER,2022,0.0,1453.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
OR,WHEELER,2023,1.0,1439.0,3.0,6.0,0.0,6.0,0.3333333333333333,0.16666666666666666,20.847810979847115,41.69562195969423,6.949270326615705
OR,WHEELER,2024,2.0,1454.0,3.0,6.0,0.0,6.0,0.6666666666666666,0.3333333333333333,20.63273727647868,41.26547455295736,13.75515818431912
OR,YAMHILL,2020,185.0,107692.0,22.0,35.0,1.0,34.0,8.409090909090908,5.285714285714286,2.042862979608513,3.2500092857408167,17.178620510344317
OR,YAMHILL,2021,818.0,108019.0,27.0,42.0,1.0,41.0,30.296296296296298,19.476190476190474,2.499560262546404,3.8882048528499618,75.72741832455401
OR,YAMHILL,2022,1296.0,107681.0,37.0,59.0,1.0,58.0,35.027027027027025,21.966101694915253,3.4360750735970136,5.479146738979021,120.35549446977647
OR,YAMHILL,2023,1181.0,108900.0,41.0,68.0,1.0,67.0,28.804878048780488,17.36764705882353,3.7649219467401283,6.244260789715335,108.44811753902664
OR,YAMHILL,2024,1069.0,110065.0,52.0,88.0,6.0,82.0,20.557692307692307,12.147727272727273,4.724480988506792,7.995275519011493,97.12442647526461
TN,ANDERSON,2020,433.0,77347.0,0.0,0.0,0.0,0.0,,,0.0,0.0,55.98148603048599
TN,ANDERSON,2021,563.0,77678.0,1.0,1.0,0.0,1.0,563.0,563.0,0.12873657921161719,0.12873657921161719,72.47869409614049
TN,ANDERSON,2022,854.0,79042.0,3.0,5.0,0.0,5.0,284.6666666666667,170.8,0.3795450519976721,0.6325750866627868,108.043824802004
TN,ANDERSON,2023,1572.0,80369.0,5.0,10.0,0.0,10.0,314.4,157.2,0.6221304234219661,1.2442608468439322,195.59780512386618
TN,ANDERSON,2024,1575.0,81574.0,6.0,12.0,0.0,12.0,262.5,131.25,0.735528477210876,1.471056954421752,193.07622526785494
TN,BEDFORD,2020,118.0,50381.0,0.0,0.0,0.0,0.0,,,0.0,0.0,23.421527956967903
TN,BEDFORD,2021,163.0,51168.0,0.0,0.0,0.0,0.0,,,0.0,0.0,31.85584740462789
TN,BEDFORD,2022,252.0,52045.0,0.0,0.0,0.0,0.0,,,0.0,0.0,48.4196368527236
TN,BEDFORD,2023,420.0,53249.0,0.0,0.0,0.0,0.0,,,0.0,0.0,78.87472065203103
TN,BEDFORD,2024,390.0,54458.0,0.0,0.0,0.0,0.0,,,0.0,0.0,71.61482243196592
TN,BENTON,2020,20.0,15847.0,0.0,0.0,0.0,0.0,,,0.0,0.0,12.620685303211964
TN,BENTON,2021,24.0,15825.0,0.0,0.0,0.0,0.0,,,0.0,0.0,15.165876777251185
TN,BENTON,2022,37.0,15982.0,0.0,0.0,0.0,0.0,,,0.0,0.0,23.151044925541235
TN,BENTON,2023,68.0,16160.0,0.0,0.0,0.0,0.0,,,0.0,0.0,42.07920792079208
TN,BENTON,2024,87.0,16105.0,2.0,2.0,2.0,0.0,43.5,43.5,1.2418503570319777,1.2418503570319777,54.020490530891024
TN,BLEDSOE,2020,18.0,14945.0,0.0,0.0,0.0,0.0,,,0.0,0.0,12.044161927065907
TN,BLEDSOE,2021,30.0,14837.0,0.0,0.0,0.0,0.0,,,0.0,0.0,20.21972096785064
TN,BLEDSOE,2022,49.0,14755.0,1.0,2.0,0.0,2.0,49.0,24.5,0.6777363605557438,1.3554727211114876,33.20908166723145
TN,BLEDSOE,2023,74.0,14996.0,1.0,2.0,0.0,2.0,74.0,37.0,0.6668444918644971,1.3336889837289942,49.346492397972796
TN,BLEDSOE,2024,57.0,15573.0,1.0,2.0,0.0,2.0,57.0,28.5,0.6421370320426378,1.2842740640852757,36.60181082643036
TN,BLOUNT,2020,535.0,135666.0,5.0,8.0,0.0,8.0,107.0,66.875,0.36855217961759024,0.5896834873881444,39.43508321908215
TN,BLOUNT,2021,753.0,137641.0,6.0,10.0,0.0,10.0,125.5,75.3,0.4359166236804441,0.7265277061340734,54.70753627189573
TN,BLOUNT,2022,1175.0,139838.0,9.0,14.0,0.0,14.0,130.55555555555554,83.92857142857143,0.6436018821779488,1.0011584833879204,84.0258012843433
TN,BLOUNT,2023,1915.0,141407.0,10.0,16.0,0.0,16.0,191.5,119.6875,0.7071785696606251,1.131485711457,135.4246960900097
TN,BLOUNT,2024,2405.0,142272.0,11.0,18.0,0.0,18.0,218.63636363636363,133.61111111111111,0.7731668915879442,1.2651821862348178,169.04239766081872
TN,BRADLEY,2020,204.0,108832.0,1.0,2.0,0.0,2.0,204.0,102.0,0.09188473978241693,0.18376947956483386,18.744486915613056
TN,BRADLEY,2021,390.0,109783.0,1.0,2.0,0.0,2.0,390.0,195.0,0.09108878423799677,0.18217756847599353,35.524625852818744
TN,BRADLEY,2022,635.0,110790.0,1.0,2.0,0.0,2.0,635.0,317.5,0.09026085386767758,0.18052170773535517,57.31564220597527
TN,BRADLEY,2023,913.0,112196.0,3.0,8.0,0.0,8.0,304.3333333333333,114.125,0.2673892117366038,0.7130378979642769,81.37545010517309
TN,BRADLEY,2024,905.0,114114.0,4.0,14.0,6.0,8.0,226.25,64.64285714285714,0.35052666631614,1.22684333210649,79.30665825402669
TN,CAMPBELL,2020,53.0,39310.0,0.0,0.0,0.0,0.0,,,0.0,0.0,13.482574408547443
TN,CAMPBELL,2021,100.0,39483.0,0.0,0.0,0.0,0.0,,,0.0,0.0,25.32735607729909
TN,CAMPBELL,2022,157.0,39576.0,3.0,5.0,0.0,5.0,52.333333333333336,31.4,0.7580351728320194,1.2633919547200325,39.67050737820902
TN,CAMPBELL,2023,249.0,40228.0,3.0,5.0,0.0,5.0,83.0,49.8,0.7457492293924629,1.2429153823207717,61.89718603957443
TN,CAMPBELL,2024,236.0,40325.0,3.0,5.0,0.0,5.0,78.66666666666667,47.2,0.7439553626782393,1.2399256044637321,58.52448853068816
TN,CANNON,2020,16.0,14564.0,0.0,0.0,0.0,0.0,,,0.0,0.0,10.985992859104641
TN,CANNON,2021,21.0,14550.0,0.0,0.0,0.0,0.0,,,0.0,0.0,14.43298969072165
TN,CANNON,2022,32.0,14781.0,0.0,0.0,0.0,0.0,,,0.0,0.0,21.64941478925648
TN,CANNON,2023,48.0,15038.0,0.0,0.0,0.0,0.0,,,0.0,0.0,31.91913818326905
TN,CANNON,2024,53.0,15157.0,0.0,0.0,0.0,0.0,,,0.0,0.0,34.967341822260344
TN,CARROLL,2020,23.0,28427.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.09089949695712
TN,CARROLL,2021,51.0,28298.0,0.0,0.0,0.0,0.0,,,0.0,0.0,18.022475086578556
TN,CARROLL,2022,76.0,28428.0,0.0,0.0,0.0,0.0,,,0.0,0.0,26.734205712677642
TN,CARROLL,2023,108.0,29007.0,0.0,0.0,0.0,0.0,,,0.0,0.0,37.23239218119764
TN,CARROLL,2024,98.0,29203.0,0.0,0.0,0.0,0.0,,,0.0,0.0,33.55819607574564
TN,CARTER,2020,92.0,56391.0,0.0,0.0,0.0,0.0,,,0.0,0.0,16.314660140802612
TN,CARTER,2021,136.0,56128.0,1.0,2.0,0.0,2.0,136.0,68.0,0.1781641961231471,0.3563283922462942,24.230330672748007
TN,CARTER,2022,196.0,56528.0,1.0,2.0,0.0,2.0,196.0,98.0,0.17690348146051513,0.35380696292103025,34.67308236626097
TN,CARTER,2023,285.0,57047.0,3.0,6.0,0.0,6.0,95.0,47.5,0.5258821673357056,1.0517643346714112,49.95880589689204
TN,CARTER,2024,285.0,57368.0,4.0,10.0,4.0,6.0,71.25,28.5,0.6972528238739367,1.7431320596848419,49.679263701017994
TN,CHEATHAM,2020,140.0,41088.0,0.0,0.0,0.0,0.0,,,0.0,0.0,34.073208722741434
TN,CHEATHAM,2021,212.0,41455.0,0.0,0.0,0.0,0.0,,,0.0,0.0,51.13979013388011
TN,CHEATHAM,2022,351.0,41723.0,1.0,2.0,0.0,2.0,351.0,175.5,0.2396759581046425,0.479351916209285,84.12626129472953
TN,CHEATHAM,2023,486.0,42223.0,1.0,2.0,0.0,2.0,486.0,243.0,0.23683774246263883,0.47367548492527767,115.10314283684248
TN,CHEATHAM,2024,478.0,42616.0,1.0,2.0,0.0,2.0,478.0,239.0,0.23465365121081286,0.4693073024216257,112.16444527876854
TN,CHESTER,2020,25.0,17379.0,0.0,0.0,0.0,0.0,,,0.0,0.0,14.385177513090511
TN,CHESTER,2021,34.0,17481.0,0.0,0.0,0.0,0.0,,,0.0,0.0,19.44968823293862
TN,CHESTER,2022,55.0,17577.0,0.0,0.0,0.0,0.0,,,0.0,0.0,31.29089150594527
TN,CHESTER,2023,69.0,17712.0,3.0,4.0,2.0,2.0,23.0,17.25,1.6937669376693767,2.2583559168925023,38.956639566395665
TN,CHESTER,2024,49.0,17841.0,3.0,4.0,2.0,2.0,16.333333333333332,12.25,1.6815200941651252,2.242026792220167,27.464828204697046
TN,CLAIBORNE,2020,48.0,32075.0,0.0,0.0,0.0,0.0,,,0.0,0.0,14.964925954793452
TN,CLAIBORNE,2021,65.0,32047.0,0.0,0.0,0.0,0.0,,,0.0,0.0,20.282709770025274
TN,CLAIBORNE,2022,95.0,32371.0,0.0,0.0,0.0,0.0,,,0.0,0.0,29.347255259337057
TN,CLAIBORNE,2023,142.0,32667.0,0.0,0.0,0.0,0.0,,,0.0,0.0,43.468944194447
TN,CLAIBORNE,2024,139.0,32940.0,0.0,0.0,0.0,0.0,,,0.0,0.0,42.19793564055859
TN,CLAY,2020,10.0,7588.0,0.0,0.0,0.0,0.0,,,0.0,0.0,13.178703215603585
TN,CLAY,2021,18.0,7586.0,0.0,0.0,0.0,0.0,,,0.0,0.0,23.72791985235961
TN,CLAY,2022,20.0,7621.0,0.0,0.0,0.0,0.0,,,0.0,0.0,26.243275160740062
TN,CLAY,2023,25.0,7666.0,0.0,0.0,0.0,0.0,,,0.0,0.0,32.611531437516305
TN,CLAY,2024,26.0,7810.0,0.0,0.0,0.0,0.0,,,0.0,0.0,33.29065300896286
TN,COCKE,2020,37.0,36043.0,1.0,2.0,0.0,2.0,37.0,18.5,0.2774463834863913,0.5548927669727826,10.265516188996475
TN,COCKE,2021,61.0,36374.0,1.0,2.0,0.0,2.0,61.0,30.5,0.2749216473305108,0.5498432946610216,16.77022048716116
TN,COCKE,2022,94.0,36804.0,1.0,2.0,0.0,2.0,94.0,47.0,0.27170959678295836,0.5434191935659167,25.54070209759809
TN,COCKE,2023,137.0,37359.0,1.0,2.0,0.0,2.0,137.0,68.5,0.2676731175888006,0.5353462351776012,36.671217109665676
TN,COCKE,2024,141.0,37736.0,1.0,2.0,0.0,2.0,141.0,70.5,0.26499894000423996,0.5299978800084799,37.364850540597836
TN,COFFEE,2020,144.0,58132.0,4.0,18.0,14.0,4.0,36.0,8.0,0.688089176357256,3.0964012936076517,24.771210348861214
TN,COFFEE,2021,269.0,59002.0,4.0,18.0,14.0,4.0,67.25,14.944444444444445,0.677943120572184,3.050744042574828,45.59167485847938
TN,COFFEE,2022,362.0,59660.0,5.0,19.0,15.0,4.0,72.4,19.05263157894737,0.8380824673147839,3.184713375796178,60.67717063359034
TN,COFFEE,2023,502.0,60562.0,5.0,19.0,15.0,4.0,100.4,26.42105263157895,0.8256002113536541,3.1372808031438852,82.89026121990688
TN,COFFEE,2024,522.0,61473.0,8.0,23.0,17.0,6.0,65.25,22.695652173913043,1.3013843475997593,3.7414799993493078,84.91532868088429
TN,CROCKETT,2020,30.0,13907.0,0.0,0.0,0.0,0.0,,,0.0,0.0,21.571870281153373
TN,CROCKETT,2021,36.0,13983.0,0.0,0.0,0.0,0.0,,,0.0,0.0,25.745548165629693
TN,CROCKETT,2022,46.0,13873.0,0.0,0.0,0.0,0.0,,,0.0,0.0,33.157932674980174
TN,CROCKETT,2023,54.0,13967.0,0.0,0.0,0.0,0.0,,,0.0,0.0,38.6625617527028
TN,CROCKETT,2024,56.0,13963.0,0.0,0.0,0.0,0.0,,,0.0,0.0,40.10599441380792
TN,CUMBERLAND,2020,249.0,61381.0,1.0,2.0,0.0,2.0,249.0,124.5,0.16291686352454343,0.32583372704908686,40.56629901761131
TN,CUMBERLAND,2021,354.0,62407.0,2.0,10.0,8.0,2.0,177.0,35.4,0.32047686958193794,1.6023843479096895,56.724405916003015
TN,CUMBERLAND,2022,428.0,63524.0,2.0,10.0,8.0,2.0,214.0,42.8,0.31484163465776716,1.5742081732888358,67.37610981676217
TN,CUMBERLAND,2023,622.0,64817.0,3.0,26.0,24.0,2.0,207.33333333333334,23.923076923076923,0.462841538485274,4.011293333539041,95.96247897928012
TN,CUMBERLAND,2024,568.0,65630.0,9.0,36.0,34.0,2.0,63.111111111111114,15.777777777777779,1.3713240895931738,5.485296358372695,86.54578698765809
TN,DAVIDSON,2020,6764.0,716153.0,50.0,150.0,28.0,122.0,135.28,45.093333333333334,0.6981748313558694,2.0945244940676084,94.44909118582203
TN,DAVIDSON,2021,9719.0,701450.0,147.0,368.0,60.0,308.0,66.1156462585034,26.410326086956523,2.095658992087818,5.246275572029368,138.55584859932995
TN,DAVIDSON,2022,14920.0,712156.0,186.0,470.0,66.0,404.0,80.21505376344086,31.74468085106383,2.611787305028673,6.599677598728369,209.50465909154735
TN,DAVIDSON,2023,21224.0,720989.0,220.0,569.0,97.0,472.0,96.47272727272727,37.300527240773285,3.0513641678305774,7.891937324979994,294.3734231728917
TN,DAVIDSON,2024,19886.0,736623.0,254.0,751.0,143.0,608.0,78.29133858267717,26.479360852197072,3.44816819458529,10.195174465092727,269.9617036122956
TN,DECATUR,2020,8.0,11429.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.9997375098433805
TN,DECATUR,2021,17.0,11392.0,0.0,0.0,0.0,0.0,,,0.0,0.0,14.922752808988763
TN,DECATUR,2022,35.0,11527.0,0.0,0.0,0.0,0.0,,,0.0,0.0,30.363494404441745
TN,DECATUR,2023,52.0,11685.0,0.0,0.0,0.0,0.0,,,0.0,0.0,44.501497646555414
TN,DECATUR,2024,42.0,11738.0,0.0,0.0,0.0,0.0,,,0.0,0.0,35.78122337706594
TN,DEKALB,2020,51.0,20186.0,0.0,0.0,0.0,0.0,,,0.0,0.0,25.265035172892105
TN,DEKALB,2021,86.0,20503.0,0.0,0.0,0.0,0.0,,,0.0,0.0,41.94508120762815
TN,DEKALB,2022,103.0,20987.0,0.0,0.0,0.0,0.0,,,0.0,0.0,49.07800066707962
TN,DEKALB,2023,126.0,21301.0,0.0,0.0,0.0,0.0,,,0.0,0.0,59.152152481104174
TN,DEKALB,2024,138.0,21684.0,0.0,0.0,0.0,0.0,,,0.0,0.0,63.64139457664638
TN,DICKSON,2020,127.0,54452.0,3.0,19.0,8.0,11.0,42.333333333333336,6.684210526315789,0.550943950635422,3.489311687357673,23.323293910232863
TN,DICKSON,2021,190.0,55189.0,3.0,19.0,8.0,11.0,63.333333333333336,10.0,0.5435865842830999,3.442715033792966,34.42715033792966
TN,DICKSON,2022,316.0,55777.0,3.0,19.0,8.0,11.0,105.33333333333333,16.63157894736842,0.537856105563225,3.4064220019004248,56.6541764526597
TN,DICKSON,2023,470.0,56882.0,3.0,19.0,8.0,11.0,156.66666666666666,24.736842105263158,0.5274076157659717,3.340248233184487,82.6271931366689
TN,DICKSON,2024,474.0,57804.0,5.0,23.0,10.0,13.0,94.8,20.608695652173914,0.8649920420732129,3.9789633935367794,82.00124558854058
TN,DYER,2020,37.0,36710.0,0.0,0.0,0.0,0.0,,,0.0,0.0,10.078997548351948
TN,DYER,2021,43.0,36621.0,0.0,0.0,0.0,0.0,,,0.0,0.0,11.741896725922285
TN,DYER,2022,95.0,36415.0,0.0,0.0,0.0,0.0,,,0.0,0.0,26.088150487436497
TN,DYER,2023,138.0,36495.0,0.0,0.0,0.0,0.0,,,0.0,0.0,37.81339909576654
TN,DYER,2024,123.0,36484.0,1.0,6.0,0.0,6.0,123.0,20.5,0.274092752987611,1.644556517925666,33.713408617476155
TN,FAYETTE,2020,192.0,41868.0,0.0,0.0,0.0,0.0,,,0.0,0.0,45.85841215247922
TN,FAYETTE,2021,263.0,42610.0,0.0,0.0,0.0,0.0,,,0.0,0.0,61.72260032856137
TN,FAYETTE,2022,384.0,43294.0,0.0,0.0,0.0,0.0,,,0.0,0.0,88.69589319536195
TN,FAYETTE,2023,645.0,44130.0,0.0,0.0,0.0,0.0,,,0.0,0.0,146.1590754588715
TN,FAYETTE,2024,668.0,44542.0,0.0,0.0,0.0,0.0,,,0.0,0.0,149.97081406313143
TN,FENTRESS,2020,16.0,18533.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.633248799438839
TN,FENTRESS,2021,21.0,18839.0,0.0,0.0,0.0,0.0,,,0.0,0.0,11.147088486650034
TN,FENTRESS,2022,31.0,19318.0,0.0,0.0,0.0,0.0,,,0.0,0.0,16.047209856092763
TN,FENTRESS,2023,55.0,19651.0,1.0,2.0,0.0,2.0,55.0,27.5,0.5088799552185639,1.0177599104371278,27.988397537021015
TN,FENTRESS,2024,78.0,20021.0,1.0,2.0,0.0,2.0,78.0,39.0,0.4994755506717946,0.9989511013435892,38.959092952399985
TN,FRANKLIN,2020,102.0,42842.0,1.0,6.0,0.0,6.0,102.0,17.0,0.23341580691844452,1.400494841510667,23.80841230568134
TN,FRANKLIN,2021,171.0,43197.0,1.0,6.0,0.0,6.0,171.0,28.5,0.23149755770076627,1.3889853462045976,39.586082366831036
TN,FRANKLIN,2022,312.0,44166.0,1.0,6.0,0.0,6.0,312.0,52.0,0.2264185119775393,1.3585110718652356,70.64257573699226
TN,FRANKLIN,2023,419.0,44724.0,2.0,8.0,0.0,8.0,209.5,52.375,0.44718719255880507,1.7887487702352203,93.68571684106966
TN,FRANKLIN,2024,380.0,45191.0,2.0,8.0,0.0,8.0,190.0,47.5,0.4425659976544002,1.7702639906176008,84.08753955433603
TN,GIBSON,2020,52.0,50443.0,0.0,0.0,0.0,0.0,,,0.0,0.0,10.308665226096783
TN,GIBSON,2021,98.0,50499.0,0.0,0.0,0.0,0.0,,,0.0,0.0,19.40632487772035
TN,GIBSON,2022,169.0,50891.0,0.0,0.0,0.0,0.0,,,0.0,0.0,33.20822935293077
TN,GIBSON,2023,249.0,51245.0,0.0,0.0,0.0,0.0,,,0.0,0.0,48.590106351839204
TN,GIBSON,2024,278.0,51645.0,1.0,2.0,0.0,2.0,278.0,139.0,0.1936295866008326,0.3872591732016652,53.82902507503147
TN,GILES,2020,51.0,30346.0,0.0,0.0,0.0,0.0,,,0.0,0.0,16.806168852567062
TN,GILES,2021,72.0,30428.0,0.0,0.0,0.0,0.0,,,0.0,0.0,23.662416195609307
TN,GILES,2022,98.0,30572.0,0.0,0.0,0.0,0.0,,,0.0,0.0,32.05547559858694
TN,GILES,2023,135.0,30879.0,0.0,0.0,0.0,0.0,,,0.0,0.0,43.71903235208394
TN,GILES,2024,144.0,31016.0,1.0,1.0,0.0,1.0,144.0,144.0,0.3224142378127418,0.3224142378127418,46.42765024503482
TN,GRAINGER,2020,32.0,23572.0,0.0,0.0,0.0,0.0,,,0.0,0.0,13.575428474461226
TN,GRAINGER,2021,35.0,23794.0,0.0,0.0,0.0,0.0,,,0.0,0.0,14.709590653105824
TN,GRAINGER,2022,52.0,24208.0,0.0,0.0,0.0,0.0,,,0.0,0.0,21.480502313284866
TN,GRAINGER,2023,102.0,24713.0,2.0,2.0,2.0,0.0,51.0,51.0,0.809290656739368,0.809290656739368,41.273823493707766
TN,GRAINGER,2024,118.0,25098.0,2.0,2.0,2.0,0.0,59.0,59.0,0.796876245119133,0.796876245119133,47.015698462028844
TN,GREENE,2020,82.0,70339.0,2.0,4.0,1.0,3.0,41.0,20.5,0.2843372808825829,0.5686745617651658,11.657828516185901
TN,GREENE,2021,155.0,70582.0,2.0,4.0,1.0,3.0,77.5,38.75,0.28335836332209346,0.5667167266441869,21.960273157462243
TN,GREENE,2022,252.0,71286.0,3.0,5.0,1.0,4.0,84.0,50.4,0.42083999663328003,0.7013999943888001,35.35055971719552
TN,GREENE,2023,389.0,72518.0,4.0,8.0,3.0,5.0,97.25,48.625,0.5515871921453984,1.1031743842907968,53.641854436139994
TN,GREENE,2024,498.0,73345.0,6.0,10.0,5.0,5.0,83.0,49.8,0.8180516735973822,1.3634194559956372,67.89828890858273
TN,GRUNDY,2020,23.0,13541.0,0.0,0.0,0.0,0.0,,,0.0,0.0,16.985451591462965
TN,GRUNDY,2021,33.0,13577.0,0.0,0.0,0.0,0.0,,,0.0,0.0,24.305811298519554
TN,GRUNDY,2022,31.0,13787.0,1.0,2.0,0.0,2.0,31.0,15.5,0.7253209545223761,1.4506419090447522,22.48494959019366
